	X	Y	Value
5175	52	75	27.70
5176	52	76	28.00
5177	52	77	28.30
5178	52	78	28.60
5179	52	79	28.90
5180	52	80	29.20
5181	52	81	29.50
5182	52	82	29.80
5183	52	83	30.10
5184	52	84	30.40
5185	52	85	30.70
5186	52	86	31.00
5187	52	87	31.30
5188	52	88	31.60
5189	52	89	31.90
5190	52	90	32.20
5191	52	91	32.50
5192	52	92	32.80
5193	52	93	33.10
5194	52	94	33.40
5195	52	95	33.70
5196	52	96	34.00
5197	52	97	34.30
5198	52	98	34.60
5199	52	99	34.90
5200	52	0	5.20
5201	53	1	5.60
5202	53	2	5.90
5203	53	3	6.20
5204	53	4	6.50
5205	53	5	6.80
5206	53	6	7.10
5207	53	7	7.40
5208	53	8	7.70
5209	53	9	8.00
5210	53	10	8.30
5211	53	11	8.60
5212	53	12	8.90
5213	53	13	9.20
5214	53	14	9.50
5215	53	15	9.80
5216	53	16	10.10
5217	53	17	10.40
5218	53	18	10.70
5219	53	19	11.00
5220	53	20	11.30
5221	53	21	11.60
5222	53	22	11.90
5223	53	23	12.20
5224	53	24	12.50
5225	53	25	12.80
5226	53	26	13.10
5227	53	27	13.40
5228	53	28	13.70
5229	53	29	14.00
5230	53	30	14.30
5231	53	31	14.60
5232	53	32	14.90
5233	53	33	15.20
5234	53	34	15.50
5235	53	35	15.80
5236	53	36	16.10
5237	53	37	16.40
5238	53	38	16.70
5239	53	39	17.00
5240	53	40	17.30
5241	53	41	17.60
5242	53	42	17.90
5243	53	43	18.20
5244	53	44	18.50
5245	53	45	18.80
5246	53	46	19.10
5247	53	47	19.40
5248	53	48	19.70
5249	53	49	20.00
5250	53	50	20.30
5251	53	51	20.60
5252	53	52	20.90
5253	53	53	21.20
5254	53	54	21.50
5255	53	55	21.80
5256	53	56	22.10
5257	53	57	22.40
5258	53	58	22.70
5259	53	59	23.00
5260	53	60	23.30
5261	53	61	23.60
5262	53	62	23.90
5263	53	63	24.20
5264	53	64	24.50
5265	53	65	24.80
5266	53	66	25.10
5267	53	67	25.40
5268	53	68	25.70
5269	53	69	26.00
5270	53	70	26.30
5271	53	71	26.60
5272	53	72	26.90
5273	53	73	27.20
5274	53	74	27.50
5275	53	75	27.80
5276	53	76	28.10
5277	53	77	28.40
5278	53	78	28.70
5279	53	79	29.00
5280	53	80	29.30
5281	53	81	29.60
5282	53	82	29.90
5283	53	83	30.20
5284	53	84	30.50
5285	53	85	30.80
5286	53	86	31.10
5287	53	87	31.40
5288	53	88	31.70
5289	53	89	32.00
5290	53	90	32.30
5291	53	91	32.60
5292	53	92	32.90
5293	53	93	33.20
5294	53	94	33.50
5295	53	95	33.80
5296	53	96	34.10
5297	53	97	34.40
5298	53	98	34.70
5299	53	99	35.00
5300	53	0	5.30
5301	54	1	5.70
5302	54	2	6.00
5303	54	3	6.30
5304	54	4	6.60
5305	54	5	6.90
5306	54	6	7.20
5307	54	7	7.50
5308	54	8	7.80
5309	54	9	8.10
5310	54	10	8.40
5311	54	11	8.70
5312	54	12	9.00
5313	54	13	9.30
5314	54	14	9.60
5315	54	15	9.90
5316	54	16	10.20
5317	54	17	10.50
5318	54	18	10.80
5319	54	19	11.10
5320	54	20	11.40
5321	54	21	11.70
5322	54	22	12.00
5323	54	23	12.30
5324	54	24	12.60
5325	54	25	12.90
5326	54	26	13.20
5327	54	27	13.50
5328	54	28	13.80
5329	54	29	14.10
5330	54	30	14.40
5331	54	31	14.70
5332	54	32	15.00
5333	54	33	15.30
5334	54	34	15.60
5335	54	35	15.90
5336	54	36	16.20
5337	54	37	16.50
5338	54	38	16.80
5339	54	39	17.10
5340	54	40	17.40
5341	54	41	17.70
5342	54	42	18.00
5343	54	43	18.30
5344	54	44	18.60
5345	54	45	18.90
5346	54	46	19.20
5347	54	47	19.50
5348	54	48	19.80
5349	54	49	20.10
5350	54	50	20.40
5351	54	51	20.70
5352	54	52	21.00
5353	54	53	21.30
5354	54	54	21.60
5355	54	55	21.90
5356	54	56	22.20
5357	54	57	22.50
5358	54	58	22.80
5359	54	59	23.10
5360	54	60	23.40
5361	54	61	23.70
5362	54	62	24.00
5363	54	63	24.30
5364	54	64	24.60
5365	54	65	24.90
5366	54	66	25.20
5367	54	67	25.50
5368	54	68	25.80
5369	54	69	26.10
5370	54	70	26.40
5371	54	71	26.70
5372	54	72	27.00
5373	54	73	27.30
5374	54	74	27.60
5375	54	75	27.90
5376	54	76	28.20
5377	54	77	28.50
5378	54	78	28.80
5379	54	79	29.10
5380	54	80	29.40
5381	54	81	29.70
5382	54	82	30.00
5383	54	83	30.30
5384	54	84	30.60
5385	54	85	30.90
5386	54	86	31.20
5387	54	87	31.50
5388	54	88	31.80
5389	54	89	32.10
5390	54	90	32.40
5391	54	91	32.70
5392	54	92	33.00
5393	54	93	33.30
5394	54	94	33.60
5395	54	95	33.90
5396	54	96	34.20
5397	54	97	34.50
5398	54	98	34.80
5399	54	99	35.10
5400	54	0	5.40
5401	55	1	5.80
5402	55	2	6.10
5403	55	3	6.40
5404	55	4	6.70
5405	55	5	7.00
5406	55	6	7.30
5407	55	7	7.60
5408	55	8	7.90
5409	55	9	8.20
5410	55	10	8.50
5411	55	11	8.80
5412	55	12	9.10
5413	55	13	9.40
5414	55	14	9.70
5415	55	15	10.00
5416	55	16	10.30
5417	55	17	10.60
5418	55	18	10.90
5419	55	19	11.20
5420	55	20	11.50
5421	55	21	11.80
5422	55	22	12.10
5423	55	23	12.40
5424	55	24	12.70
5425	55	25	13.00
5426	55	26	13.30
5427	55	27	13.60
5428	55	28	13.90
5429	55	29	14.20
5430	55	30	14.50
5431	55	31	14.80
5432	55	32	15.10
5433	55	33	15.40
5434	55	34	15.70
5435	55	35	16.00
5436	55	36	16.30
5437	55	37	16.60
5438	55	38	16.90
5439	55	39	17.20
5440	55	40	17.50
5441	55	41	17.80
5442	55	42	18.10
5443	55	43	18.40
5444	55	44	18.70
5445	55	45	19.00
5446	55	46	19.30
5447	55	47	19.60
5448	55	48	19.90
5449	55	49	20.20
5450	55	50	20.50
5451	55	51	20.80
5452	55	52	21.10
5453	55	53	21.40
5454	55	54	21.70
5455	55	55	22.00
5456	55	56	22.30
5457	55	57	22.60
5458	55	58	22.90
5459	55	59	23.20
5460	55	60	23.50
5461	55	61	23.80
5462	55	62	24.10
5463	55	63	24.40
5464	55	64	24.70
5465	55	65	25.00
5466	55	66	25.30
5467	55	67	25.60
5468	55	68	25.90
5469	55	69	26.20
5470	55	70	26.50
5471	55	71	26.80
5472	55	72	27.10
5473	55	73	27.40
5474	55	74	27.70
5475	55	75	28.00
5476	55	76	28.30
5477	55	77	28.60
5478	55	78	28.90
5479	55	79	29.20
5480	55	80	29.50
5481	55	81	29.80
5482	55	82	30.10
5483	55	83	30.40
5484	55	84	30.70
5485	55	85	31.00
5486	55	86	31.30
5487	55	87	31.60
5488	55	88	31.90
5489	55	89	32.20
5490	55	90	32.50
5491	55	91	32.80
5492	55	92	33.10
5493	55	93	33.40
5494	55	94	33.70
5495	55	95	34.00
5496	55	96	34.30
5497	55	97	34.60
5498	55	98	34.90
5499	55	99	35.20
5500	55	0	5.50
5501	56	1	5.90
5502	56	2	6.20
5503	56	3	6.50
5504	56	4	6.80
5505	56	5	7.10
5506	56	6	7.40
5507	56	7	7.70
5508	56	8	8.00
5509	56	9	8.30
5510	56	10	8.60
5511	56	11	8.90
5512	56	12	9.20
5513	56	13	9.50
5514	56	14	9.80
5515	56	15	10.10
5516	56	16	10.40
5517	56	17	10.70
5518	56	18	11.00
5519	56	19	11.30
5520	56	20	11.60
5521	56	21	11.90
5522	56	22	12.20
5523	56	23	12.50
5524	56	24	12.80
5525	56	25	13.10
5526	56	26	13.40
5527	56	27	13.70
5528	56	28	14.00
5529	56	29	14.30
5530	56	30	14.60
5531	56	31	14.90
5532	56	32	15.20
5533	56	33	15.50
5534	56	34	15.80
5535	56	35	16.10
5536	56	36	16.40
5537	56	37	16.70
5538	56	38	17.00
5539	56	39	17.30
5540	56	40	17.60
5541	56	41	17.90
5542	56	42	18.20
5543	56	43	18.50
5544	56	44	18.80
5545	56	45	19.10
5546	56	46	19.40
5547	56	47	19.70
5548	56	48	20.00
5549	56	49	20.30
5550	56	50	20.60
5551	56	51	20.90
5552	56	52	21.20
5553	56	53	21.50
5554	56	54	21.80
5555	56	55	22.10
5556	56	56	22.40
5557	56	57	22.70
5558	56	58	23.00
5559	56	59	23.30
5560	56	60	23.60
5561	56	61	23.90
5562	56	62	24.20
5563	56	63	24.50
5564	56	64	24.80
5565	56	65	25.10
5566	56	66	25.40
5567	56	67	25.70
5568	56	68	26.00
5569	56	69	26.30
5570	56	70	26.60
5571	56	71	26.90
5572	56	72	27.20
5573	56	73	27.50
5574	56	74	27.80
5575	56	75	28.10
5576	56	76	28.40
5577	56	77	28.70
5578	56	78	29.00
5579	56	79	29.30
5580	56	80	29.60
5581	56	81	29.90
5582	56	82	30.20
5583	56	83	30.50
5584	56	84	30.80
5585	56	85	31.10
5586	56	86	31.40
5587	56	87	31.70
5588	56	88	32.00
5589	56	89	32.30
5590	56	90	32.60
5591	56	91	32.90
5592	56	92	33.20
5593	56	93	33.50
5594	56	94	33.80
5595	56	95	34.10
5596	56	96	34.40
5597	56	97	34.70
5598	56	98	35.00
5599	56	99	35.30
5600	56	0	5.60
5601	57	1	6.00
5602	57	2	6.30
5603	57	3	6.60
5604	57	4	6.90
5605	57	5	7.20
5606	57	6	7.50
5607	57	7	7.80
5608	57	8	8.10
5609	57	9	8.40
5610	57	10	8.70
5611	57	11	9.00
5612	57	12	9.30
5613	57	13	9.60
5614	57	14	9.90
5615	57	15	10.20
5616	57	16	10.50
5617	57	17	10.80
5618	57	18	11.10
5619	57	19	11.40
5620	57	20	11.70
5621	57	21	12.00
5622	57	22	12.30
5623	57	23	12.60
5624	57	24	12.90
5625	57	25	13.20
5626	57	26	13.50
5627	57	27	13.80
5628	57	28	14.10
5629	57	29	14.40
5630	57	30	14.70
5631	57	31	15.00
5632	57	32	15.30
5633	57	33	15.60
5634	57	34	15.90
5635	57	35	16.20
5636	57	36	16.50
5637	57	37	16.80
5638	57	38	17.10
5639	57	39	17.40
5640	57	40	17.70
5641	57	41	18.00
5642	57	42	18.30
5643	57	43	18.60
5644	57	44	18.90
5645	57	45	19.20
5646	57	46	19.50
5647	57	47	19.80
5648	57	48	20.10
5649	57	49	20.40
5650	57	50	20.70
5651	57	51	21.00
5652	57	52	21.30
5653	57	53	21.60
5654	57	54	21.90
5655	57	55	22.20
5656	57	56	22.50
5657	57	57	22.80
5658	57	58	23.10
5659	57	59	23.40
5660	57	60	23.70
5661	57	61	24.00
5662	57	62	24.30
5663	57	63	24.60
5664	57	64	24.90
5665	57	65	25.20
5666	57	66	25.50
5667	57	67	25.80
5668	57	68	26.10
5669	57	69	26.40
5670	57	70	26.70
5671	57	71	27.00
5672	57	72	27.30
5673	57	73	27.60
5674	57	74	27.90
5675	57	75	28.20
5676	57	76	28.50
5677	57	77	28.80
5678	57	78	29.10
5679	57	79	29.40
5680	57	80	29.70
5681	57	81	30.00
5682	57	82	30.30
5683	57	83	30.60
5684	57	84	30.90
5685	57	85	31.20
5686	57	86	31.50
5687	57	87	31.80
5688	57	88	32.10
5689	57	89	32.40
5690	57	90	32.70
5691	57	91	33.00
5692	57	92	33.30
5693	57	93	33.60
5694	57	94	33.90
5695	57	95	34.20
5696	57	96	34.50
5697	57	97	34.80
5698	57	98	35.10
5699	57	99	35.40
5700	57	0	5.70
5701	58	1	6.10
5702	58	2	6.40
5703	58	3	6.70
5704	58	4	7.00
5705	58	5	7.30
5706	58	6	7.60
5707	58	7	7.90
5708	58	8	8.20
5709	58	9	8.50
5710	58	10	8.80
5711	58	11	9.10
5712	58	12	9.40
5713	58	13	9.70
5714	58	14	10.00
5715	58	15	10.30
5716	58	16	10.60
5717	58	17	10.90
5718	58	18	11.20
5719	58	19	11.50
5720	58	20	11.80
5721	58	21	12.10
5722	58	22	12.40
5723	58	23	12.70
5724	58	24	13.00
5725	58	25	13.30
5726	58	26	13.60
5727	58	27	13.90
5728	58	28	14.20
5729	58	29	14.50
5730	58	30	14.80
5731	58	31	15.10
5732	58	32	15.40
5733	58	33	15.70
5734	58	34	16.00
5735	58	35	16.30
5736	58	36	16.60
5737	58	37	16.90
5738	58	38	17.20
5739	58	39	17.50
5740	58	40	17.80
5741	58	41	18.10
5742	58	42	18.40
5743	58	43	18.70
5744	58	44	19.00
5745	58	45	19.30
5746	58	46	19.60
5747	58	47	19.90
5748	58	48	20.20
5749	58	49	20.50
5750	58	50	20.80
5751	58	51	21.10
5752	58	52	21.40
5753	58	53	21.70
5754	58	54	22.00
5755	58	55	22.30
5756	58	56	22.60
5757	58	57	22.90
5758	58	58	23.20
5759	58	59	23.50
5760	58	60	23.80
5761	58	61	24.10
5762	58	62	24.40
5763	58	63	24.70
5764	58	64	25.00
5765	58	65	25.30
5766	58	66	25.60
5767	58	67	25.90
5768	58	68	26.20
5769	58	69	26.50
5770	58	70	26.80
5771	58	71	27.10
5772	58	72	27.40
5773	58	73	27.70
5774	58	74	28.00
5775	58	75	28.30
5776	58	76	28.60
5777	58	77	28.90
5778	58	78	29.20
5779	58	79	29.50
5780	58	80	29.80
5781	58	81	30.10
5782	58	82	30.40
5783	58	83	30.70
5784	58	84	31.00
5785	58	85	31.30
5786	58	86	31.60
5787	58	87	31.90
5788	58	88	32.20
5789	58	89	32.50
5790	58	90	32.80
5791	58	91	33.10
5792	58	92	33.40
5793	58	93	33.70
5794	58	94	34.00
5795	58	95	34.30
5796	58	96	34.60
5797	58	97	34.90
5798	58	98	35.20
5799	58	99	35.50
5800	58	0	5.80
5801	59	1	6.20
5802	59	2	6.50
5803	59	3	6.80
5804	59	4	7.10
5805	59	5	7.40
5806	59	6	7.70
5807	59	7	8.00
5808	59	8	8.30
5809	59	9	8.60
5810	59	10	8.90
5811	59	11	9.20
5812	59	12	9.50
5813	59	13	9.80
5814	59	14	10.10
5815	59	15	10.40
5816	59	16	10.70
5817	59	17	11.00
5818	59	18	11.30
5819	59	19	11.60
5820	59	20	11.90
5821	59	21	12.20
5822	59	22	12.50
5823	59	23	12.80
5824	59	24	13.10
5825	59	25	13.40
5826	59	26	13.70
5827	59	27	14.00
5828	59	28	14.30
5829	59	29	14.60
5830	59	30	14.90
5831	59	31	15.20
5832	59	32	15.50
5833	59	33	15.80
5834	59	34	16.10
5835	59	35	16.40
5836	59	36	16.70
5837	59	37	17.00
5838	59	38	17.30
5839	59	39	17.60
5840	59	40	17.90
5841	59	41	18.20
5842	59	42	18.50
5843	59	43	18.80
5844	59	44	19.10
5845	59	45	19.40
5846	59	46	19.70
5847	59	47	20.00
5848	59	48	20.30
5849	59	49	20.60
5850	59	50	20.90
5851	59	51	21.20
5852	59	52	21.50
5853	59	53	21.80
5854	59	54	22.10
5855	59	55	22.40
5856	59	56	22.70
5857	59	57	23.00
5858	59	58	23.30
5859	59	59	23.60
5860	59	60	23.90
5861	59	61	24.20
5862	59	62	24.50
5863	59	63	24.80
5864	59	64	25.10
5865	59	65	25.40
5866	59	66	25.70
5867	59	67	26.00
5868	59	68	26.30
5869	59	69	26.60
5870	59	70	26.90
5871	59	71	27.20
5872	59	72	27.50
5873	59	73	27.80
5874	59	74	28.10
5875	59	75	28.40
5876	59	76	28.70
5877	59	77	29.00
5878	59	78	29.30
5879	59	79	29.60
5880	59	80	29.90
5881	59	81	30.20
5882	59	82	30.50
5883	59	83	30.80
5884	59	84	31.10
5885	59	85	31.40
5886	59	86	31.70
5887	59	87	32.00
5888	59	88	32.30
5889	59	89	32.60
5890	59	90	32.90
5891	59	91	33.20
5892	59	92	33.50
5893	59	93	33.80
5894	59	94	34.10
5895	59	95	34.40
5896	59	96	34.70
5897	59	97	35.00
5898	59	98	35.30
5899	59	99	35.60
5900	59	0	5.90
5901	60	1	6.30
5902	60	2	6.60
5903	60	3	6.90
5904	60	4	7.20
5905	60	5	7.50
5906	60	6	7.80
5907	60	7	8.10
5908	60	8	8.40
5909	60	9	8.70
5910	60	10	9.00
5911	60	11	9.30
5912	60	12	9.60
5913	60	13	9.90
5914	60	14	10.20
5915	60	15	10.50
5916	60	16	10.80
5917	60	17	11.10
5918	60	18	11.40
5919	60	19	11.70
5920	60	20	12.00
5921	60	21	12.30
5922	60	22	12.60
5923	60	23	12.90
5924	60	24	13.20
5925	60	25	13.50
5926	60	26	13.80
5927	60	27	14.10
5928	60	28	14.40
5929	60	29	14.70
5930	60	30	15.00
5931	60	31	15.30
5932	60	32	15.60
5933	60	33	15.90
5934	60	34	16.20
5935	60	35	16.50
5936	60	36	16.80
5937	60	37	17.10
5938	60	38	17.40
5939	60	39	17.70
5940	60	40	18.00
5941	60	41	18.30
5942	60	42	18.60
5943	60	43	18.90
5944	60	44	19.20
5945	60	45	19.50
5946	60	46	19.80
5947	60	47	20.10
5948	60	48	20.40
5949	60	49	20.70
5950	60	50	21.00
5951	60	51	21.30
5952	60	52	21.60
5953	60	53	21.90
5954	60	54	22.20
5955	60	55	22.50
5956	60	56	22.80
5957	60	57	23.10
5958	60	58	23.40
5959	60	59	23.70
5960	60	60	24.00
5961	60	61	24.30
5962	60	62	24.60
5963	60	63	24.90
5964	60	64	25.20
5965	60	65	25.50
5966	60	66	25.80
5967	60	67	26.10
5968	60	68	26.40
5969	60	69	26.70
5970	60	70	27.00
5971	60	71	27.30
5972	60	72	27.60
5973	60	73	27.90
5974	60	74	28.20
5975	60	75	28.50
5976	60	76	28.80
5977	60	77	29.10
5978	60	78	29.40
5979	60	79	29.70
5980	60	80	30.00
5981	60	81	30.30
5982	60	82	30.60
5983	60	83	30.90
5984	60	84	31.20
5985	60	85	31.50
5986	60	86	31.80
5987	60	87	32.10
5988	60	88	32.40
5989	60	89	32.70
5990	60	90	33.00
5991	60	91	33.30
5992	60	92	33.60
5993	60	93	33.90
5994	60	94	34.20
5995	60	95	34.50
5996	60	96	34.80
5997	60	97	35.10
5998	60	98	35.40
5999	60	99	35.70
6000	60	0	6.00
6001	61	1	6.40
6002	61	2	6.70
6003	61	3	7.00
6004	61	4	7.30
6005	61	5	7.60
6006	61	6	7.90
6007	61	7	8.20
6008	61	8	8.50
6009	61	9	8.80
6010	61	10	9.10
6011	61	11	9.40
6012	61	12	9.70
6013	61	13	10.00
6014	61	14	10.30
6015	61	15	10.60
6016	61	16	10.90
6017	61	17	11.20
6018	61	18	11.50
6019	61	19	11.80
6020	61	20	12.10
6021	61	21	12.40
6022	61	22	12.70
6023	61	23	13.00
6024	61	24	13.30
6025	61	25	13.60
6026	61	26	13.90
6027	61	27	14.20
6028	61	28	14.50
6029	61	29	14.80
6030	61	30	15.10
6031	61	31	15.40
6032	61	32	15.70
6033	61	33	16.00
6034	61	34	16.30
6035	61	35	16.60
6036	61	36	16.90
6037	61	37	17.20
6038	61	38	17.50
6039	61	39	17.80
6040	61	40	18.10
6041	61	41	18.40
6042	61	42	18.70
6043	61	43	19.00
6044	61	44	19.30
6045	61	45	19.60
6046	61	46	19.90
6047	61	47	20.20
6048	61	48	20.50
6049	61	49	20.80
6050	61	50	21.10
6051	61	51	21.40
6052	61	52	21.70
6053	61	53	22.00
6054	61	54	22.30
6055	61	55	22.60
6056	61	56	22.90
6057	61	57	23.20
6058	61	58	23.50
6059	61	59	23.80
6060	61	60	24.10
6061	61	61	24.40
6062	61	62	24.70
6063	61	63	25.00
6064	61	64	25.30
6065	61	65	25.60
6066	61	66	25.90
6067	61	67	26.20
6068	61	68	26.50
6069	61	69	26.80
6070	61	70	27.10
6071	61	71	27.40
6072	61	72	27.70
6073	61	73	28.00
6074	61	74	28.30
6075	61	75	28.60
6076	61	76	28.90
6077	61	77	29.20
6078	61	78	29.50
6079	61	79	29.80
6080	61	80	30.10
6081	61	81	30.40
6082	61	82	30.70
6083	61	83	31.00
6084	61	84	31.30
6085	61	85	31.60
6086	61	86	31.90
6087	61	87	32.20
6088	61	88	32.50
6089	61	89	32.80
6090	61	90	33.10
6091	61	91	33.40
6092	61	92	33.70
6093	61	93	34.00
6094	61	94	34.30
6095	61	95	34.60
6096	61	96	34.90
6097	61	97	35.20
6098	61	98	35.50
6099	61	99	35.80
6100	61	0	6.10
6101	62	1	6.50
6102	62	2	6.80
6103	62	3	7.10
6104	62	4	7.40
6105	62	5	7.70
6106	62	6	8.00
6107	62	7	8.30
6108	62	8	8.60
6109	62	9	8.90
6110	62	10	9.20
6111	62	11	9.50
6112	62	12	9.80
6113	62	13	10.10
6114	62	14	10.40
6115	62	15	10.70
6116	62	16	11.00
6117	62	17	11.30
6118	62	18	11.60
6119	62	19	11.90
6120	62	20	12.20
6121	62	21	12.50
6122	62	22	12.80
6123	62	23	13.10
6124	62	24	13.40
6125	62	25	13.70
6126	62	26	14.00
6127	62	27	14.30
6128	62	28	14.60
6129	62	29	14.90
6130	62	30	15.20
6131	62	31	15.50
6132	62	32	15.80
6133	62	33	16.10
6134	62	34	16.40
6135	62	35	16.70
6136	62	36	17.00
6137	62	37	17.30
6138	62	38	17.60
6139	62	39	17.90
6140	62	40	18.20
6141	62	41	18.50
6142	62	42	18.80
6143	62	43	19.10
6144	62	44	19.40
6145	62	45	19.70
6146	62	46	20.00
6147	62	47	20.30
6148	62	48	20.60
6149	62	49	20.90
6150	62	50	21.20
6151	62	51	21.50
6152	62	52	21.80
6153	62	53	22.10
6154	62	54	22.40
6155	62	55	22.70
6156	62	56	23.00
6157	62	57	23.30
6158	62	58	23.60
6159	62	59	23.90
6160	62	60	24.20
6161	62	61	24.50
6162	62	62	24.80
6163	62	63	25.10
6164	62	64	25.40
6165	62	65	25.70
6166	62	66	26.00
6167	62	67	26.30
6168	62	68	26.60
6169	62	69	26.90
6170	62	70	27.20
6171	62	71	27.50
6172	62	72	27.80
6173	62	73	28.10
6174	62	74	28.40
6175	62	75	28.70
6176	62	76	29.00
6177	62	77	29.30
6178	62	78	29.60
6179	62	79	29.90
6180	62	80	30.20
6181	62	81	30.50
6182	62	82	30.80
6183	62	83	31.10
6184	62	84	31.40
6185	62	85	31.70
6186	62	86	32.00
6187	62	87	32.30
6188	62	88	32.60
6189	62	89	32.90
6190	62	90	33.20
6191	62	91	33.50
6192	62	92	33.80
6193	62	93	34.10
6194	62	94	34.40
6195	62	95	34.70
6196	62	96	35.00
6197	62	97	35.30
6198	62	98	35.60
6199	62	99	35.90
6200	62	0	6.20
6201	63	1	6.60
6202	63	2	6.90
6203	63	3	7.20
6204	63	4	7.50
6205	63	5	7.80
6206	63	6	8.10
6207	63	7	8.40
6208	63	8	8.70
6209	63	9	9.00
6210	63	10	9.30
6211	63	11	9.60
6212	63	12	9.90
6213	63	13	10.20
6214	63	14	10.50
6215	63	15	10.80
6216	63	16	11.10
6217	63	17	11.40
6218	63	18	11.70
6219	63	19	12.00
6220	63	20	12.30
6221	63	21	12.60
6222	63	22	12.90
6223	63	23	13.20
6224	63	24	13.50
6225	63	25	13.80
6226	63	26	14.10
6227	63	27	14.40
6228	63	28	14.70
6229	63	29	15.00
6230	63	30	15.30
6231	63	31	15.60
6232	63	32	15.90
6233	63	33	16.20
6234	63	34	16.50
6235	63	35	16.80
6236	63	36	17.10
6237	63	37	17.40
6238	63	38	17.70
6239	63	39	18.00
6240	63	40	18.30
6241	63	41	18.60
6242	63	42	18.90
6243	63	43	19.20
6244	63	44	19.50
6245	63	45	19.80
6246	63	46	20.10
6247	63	47	20.40
6248	63	48	20.70
6249	63	49	21.00
6250	63	50	21.30
6251	63	51	21.60
6252	63	52	21.90
6253	63	53	22.20
6254	63	54	22.50
6255	63	55	22.80
6256	63	56	23.10
6257	63	57	23.40
6258	63	58	23.70
6259	63	59	24.00
6260	63	60	24.30
6261	63	61	24.60
6262	63	62	24.90
6263	63	63	25.20
6264	63	64	25.50
6265	63	65	25.80
6266	63	66	26.10
6267	63	67	26.40
6268	63	68	26.70
6269	63	69	27.00
6270	63	70	27.30
6271	63	71	27.60
6272	63	72	27.90
6273	63	73	28.20
6274	63	74	28.50
6275	63	75	28.80
6276	63	76	29.10
6277	63	77	29.40
6278	63	78	29.70
6279	63	79	30.00
6280	63	80	30.30
6281	63	81	30.60
6282	63	82	30.90
6283	63	83	31.20
6284	63	84	31.50
6285	63	85	31.80
6286	63	86	32.10
6287	63	87	32.40
6288	63	88	32.70
6289	63	89	33.00
6290	63	90	33.30
6291	63	91	33.60
6292	63	92	33.90
6293	63	93	34.20
6294	63	94	34.50
6295	63	95	34.80
6296	63	96	35.10
6297	63	97	35.40
6298	63	98	35.70
6299	63	99	36.00
6300	63	0	6.30
6301	64	1	6.70
6302	64	2	7.00
6303	64	3	7.30
6304	64	4	7.60
6305	64	5	7.90
6306	64	6	8.20
6307	64	7	8.50
6308	64	8	8.80
6309	64	9	9.10
6310	64	10	9.40
6311	64	11	9.70
6312	64	12	10.00
6313	64	13	10.30
6314	64	14	10.60
6315	64	15	10.90
6316	64	16	11.20
6317	64	17	11.50
6318	64	18	11.80
6319	64	19	12.10
6320	64	20	12.40
6321	64	21	12.70
6322	64	22	13.00
6323	64	23	13.30
6324	64	24	13.60
6325	64	25	13.90
6326	64	26	14.20
6327	64	27	14.50
6328	64	28	14.80
6329	64	29	15.10
6330	64	30	15.40
6331	64	31	15.70
6332	64	32	16.00
6333	64	33	16.30
6334	64	34	16.60
6335	64	35	16.90
6336	64	36	17.20
6337	64	37	17.50
6338	64	38	17.80
6339	64	39	18.10
6340	64	40	18.40
6341	64	41	18.70
6342	64	42	19.00
6343	64	43	19.30
6344	64	44	19.60
6345	64	45	19.90
6346	64	46	20.20
6347	64	47	20.50
6348	64	48	20.80
6349	64	49	21.10
6350	64	50	21.40
6351	64	51	21.70
6352	64	52	22.00
6353	64	53	22.30
6354	64	54	22.60
6355	64	55	22.90
6356	64	56	23.20
6357	64	57	23.50
6358	64	58	23.80
6359	64	59	24.10
6360	64	60	24.40
6361	64	61	24.70
6362	64	62	25.00
6363	64	63	25.30
6364	64	64	25.60
6365	64	65	25.90
6366	64	66	26.20
6367	64	67	26.50
6368	64	68	26.80
6369	64	69	27.10
6370	64	70	27.40
6371	64	71	27.70
6372	64	72	28.00
6373	64	73	28.30
6374	64	74	28.60
6375	64	75	28.90
6376	64	76	29.20
6377	64	77	29.50
6378	64	78	29.80
6379	64	79	30.10
6380	64	80	30.40
6381	64	81	30.70
6382	64	82	31.00
6383	64	83	31.30
6384	64	84	31.60
6385	64	85	31.90
6386	64	86	32.20
6387	64	87	32.50
6388	64	88	32.80
6389	64	89	33.10
6390	64	90	33.40
6391	64	91	33.70
6392	64	92	34.00
6393	64	93	34.30
6394	64	94	34.60
6395	64	95	34.90
6396	64	96	35.20
6397	64	97	35.50
6398	64	98	35.80
6399	64	99	36.10
6400	64	0	6.40
6401	65	1	6.80
6402	65	2	7.10
6403	65	3	7.40
6404	65	4	7.70
6405	65	5	8.00
6406	65	6	8.30
6407	65	7	8.60
6408	65	8	8.90
6409	65	9	9.20
6410	65	10	9.50
6411	65	11	9.80
6412	65	12	10.10
6413	65	13	10.40
6414	65	14	10.70
6415	65	15	11.00
6416	65	16	11.30
6417	65	17	11.60
6418	65	18	11.90
6419	65	19	12.20
6420	65	20	12.50
6421	65	21	12.80
6422	65	22	13.10
6423	65	23	13.40
6424	65	24	13.70
6425	65	25	14.00
6426	65	26	14.30
6427	65	27	14.60
6428	65	28	14.90
6429	65	29	15.20
6430	65	30	15.50
6431	65	31	15.80
6432	65	32	16.10
6433	65	33	16.40
6434	65	34	16.70
6435	65	35	17.00
6436	65	36	17.30
6437	65	37	17.60
6438	65	38	17.90
6439	65	39	18.20
6440	65	40	18.50
6441	65	41	18.80
6442	65	42	19.10
6443	65	43	19.40
6444	65	44	19.70
6445	65	45	20.00
